475,4,2017/10,Eetasia,"Teardowns Explore Bluetooth, Cellular IoT","TechInsights explored some of the Bluetooth and cellular IoT devices that it expects will dominate the Internet of Things for some time.Bluetooth 5.0 SoCs will be rapidly adopted by consumer IoT devices such as smartwatches and health and fitness products. Two emerging cellular IoT standards—narrowband IoT (NB-IoT) and Enhanced Machine-type Communications (eMTC)–will see wide applications in smart meters, bikes and other new emerging applications with help from mobile carriers.IoT devices contain some of the most advanced silicon die seen today. Like the IoT itself the underlying technology is evolving at a rapid pace."
358,4,2017/10,Eletimes,Understanding and Embracing the Era of Embedded Computing,"The exponential growth and advancements in the field of electronics, wireless communications, networking, cognitive and affective computing and robotic devices are helping human beings communicate in more ways than ever imagined. IoT has been shaping the future of many industries, and has been contributing to their growth by generating an unprecedented amount of data. This exponential growth in the Internet of Things (IOT) technology puts the impact of embedded computing in the technology industry, in perspective. The Internet of Things (IoT) essentially refers to an ecosystem of discrete computing devices with sensors connected through the infrastructure of the Internet (Information Age). These discrete computing devices that perform independent functions and yet integrate as a system in achieving a shared goal, form the crux of embedded systems.The embedded systems industry was born with the invention of micro-controllers and since then it has evolved into various forms, from primarily being designed for machine control applications to various other new verticals with the convergence of communications. In the early 1960s, development of embedded systems began and since then it has grown exponentially in terms of power as well as functionality. Due to the large scale proliferation of integrated chips and other related parts, costs of such systems have also come down drastically.Since then, the world has witnessed the impact of embedded circuits in tackling complex issues pertaining to bind the physical and computational world. Many of these solutions have been in the form of portable, embedded or wearable devices and systems while others have been distributed, decentralized and massively networked. A System on Chip (SoC) technology embodies and symbolizes much of these advances. It comprises several cooperating, interacting, and potentially heterogeneous hardware/firmware/software sub-systems.Embedded systems are the cornerstone of the electronics industry today. Embedded systems are used in almost all the areas like consumer, cooking, industrial, automotive, medical, commercial and military applications. Its important characteristics are low-power, real-time responsiveness, low thermal dissipation, small physical form factor/footprint, low radiation/emission, ruggedness in design and to protection from external radiations to name a few.In order to achieve key requirements, embedded systems are generally restricted to limited resources in terms of computing, memory, display size etc. With the continued convergence of other technologies, many more functionalities that were once part of traditional computing platforms are being pushed into embedded devices. This further adds a major “decision challenge” for architects and product managers regarding the selection of processors, operating systems, and standards of usage.As per a recent report published by Allied Market Research titled, “World Embedded Computing Market” the world embedded computing market is likely to generate revenue of $236.5 billion by 2022, with an estimated CAGR of 6.2% from 2016 to 2022. In the year 2015, North America was the highest revenue-generating region owing to the high adoption of technology, higher standards of living, and the presence of dominant market players. The Asia-Pacific region was the second largest market, in terms of revenue generation, and is expected to obtain a dominant position during the forecast period. Major factors that boost the demand of embedded computing systems in the Asia-Pacific region include increasing adoption of technology, declining prices of consumer electronics, and improving living standards in countries such India and China.While the ever-decreasing costs of embedded computing hardware is expected and not too exciting, there have been a few key price points that are an indicator of things to come. The most well-known is the Raspberry Pi Zero, created by the Raspberry Pi Foundation, will continue to push this impressive level of development capability into schools, really giving the next generation of engineers (and non-engineers) some hands-on experience. Perhaps a lesser- known release is C.H.I.P, the new development platform from Next Thing Co. The hardware is like the Pi Zero, but the drive behind the company is quite different.We are surrounded by various classes of embedded systems such as home media systems, portable players, smart phones, embedded medical devices and sensors, automotive embedded systems. With the continued convergence of communications and computing functions within these devices, embedded systems are transforming themselves into really complex systems like hybrid vehicles, MRI, and avionics.The growth of wireless communication infrastructure is the key driver for the expansion of this market. The increasing penetration of smartphones and tablets has resulted in the development of wireless communication infrastructure. Since embedded computers are an important component of telecom devices, their usage in sectors like telecom and transport is expected to result in market growth during the forecast period.The global market for embedded computers is positively affected by the technology’s increasing application in sectors like transportation, energy, telecom, and medical technology. The widespread applicability of embedded computers in different end-user segments is expected to result in its healthy CAGR of more than 14% by 2019. This market is fragmented and contains multiple local and multinational vendors. Recently, it has been observed that the presence of limited target customers in this market is intensifying the competition amongst vendors. This is expected to generate a price war, which will lower the bargaining power of vendors.The digital revolution has now reached a stage where we cannot conduct our normal modern daily lives without this technology. Indeed, it is reasonable to say that everyone already owns at least one device, which contains a processor or microcontroller in it whether it is a phone, a television, an automatic washing machine, an MP3 player, or microwave oven.We are on the horizon of some exciting advancements in the field of embedded computing. The Global Embedded Computing Market Research Report 2017 offers deep insights into the status of key regional markets in the Embedded Computing Industry on a global level, focusing primarily on the core regions including continents like Europe, North America, and Asia and the key countries such as United States, Germany, China and Japan. In addition to seeing an ever-growing number of IoT and smart devices, it can be concluded that during the next few years we’ll see embedded computing enable great advancements in AI and smart cities. Backyard developers will be empowered to create more impressive and advanced systems, and technical literacy will become more widespread. Needless to say, the scope and reach of embedded computing and IOT is crossing leaps and bounds towards an exciting future."
411,4,2017/10,electronicsweekly_googlenews,Qualcomm joins China AI unicorn SenseTime to develop mobile AI,"‘The companies expect to drive the popularity and development of on-device AI in areas such as innovative vision and camera-based image processing,’ says the announcement, ‘implementing AI on the mobile device provides a number of advantages over cloud-only implementations, enabling edge devices to provide reliable execution with or without a network connection. Additional benefits of on-device AI include real-time performance, privacy protection and enhanced reliability.’“To develop an AI ecosystem, it takes efforts from players in multiple industries,” says Dr Li Xu, co-founder and CEO of SenseTime (pictured),  “the strategic collaboration between SenseTime and Qualcomm Technologies will advance on-device intelligence by leveraging our algorithm and Qualcomm Technologies’ chipset.”in July, SenseTime raised $410 million. Investors include CDH Investments and Sailing Capital, China International Capital Corporation, China Everbright Holdings, China Renaissance and China Merchants Securities (Hong Kong).SenseTime is China’s largest AI company that focuses on computer vision and deep learning technologies. It is also the largest AI unicorn valued above $1.5 billion. The developer behind China’s only proprietary deep learning platform, SenseTime has become the largest algorithm supplier in the country and has made breakthroughs in algorithm model miniaturisation. It has built a proprietary deep learning platform called Parrots.“Qualcomm has been conducting fundamental research in AI over a decade,” says Qualcomm svp Keith Kressin, “in fact, many devices shipping today using our Snapdragon mobile platforms already utilize on-device AI. We look forward to the results of our collaboration with SenseTime to further accelerate new and exciting capabilities of on-device AI for millions of customers using mobile devices.”Qualcomm is focused on optimizing the Snapdragon mobile platform to accelerate AI use cases in the areas of computer vision and natural language processing — for smartphones, IoT and automotive — and is researching broader executions in the areas of wireless connectivity, power management, and photography."
421,4,2017/10,electronicsweekly_googlenews,Samsung invests in China AI chip start-up DeePhi,"‘We provide end-to-end solutions utilising deep compression and a DPU platform. Leveraging the optimisation of co-designed neural networks and FPGAs, DeePhi provides more efficient, convenient and economical inference platforms for both embedded end and server-side, including but not limited to data centres and surveillance,’ says DeePhi.Other investors in DeePhi are Mediatek, AWS, Xilinx and Tsinghua University.Korea’s SK Telecom is said to have offered to invest in DeePhi but the offer was turned down.DeePhi’s attractions are said to include its neural network compression technology and neural network hardware architecture.DeePhi has the Deep Neural Network Development Kit, DNNDK, which is a deep learning software development kit aimed at simplifying and accelerating deep learning applications.
Samsung is said to be interested in mobile applications for DeePhi’s neural net-based AI chipsets like speech recognition, neural language processing and other recognition tasks on smartphones."
502,5,2018/02,RCR,How prepared is the telecom industry to deploy NSA 5G NR.,"Now that there’s a non-standalone 5G NR standard in place, how has the rest of the telecom industry aligned to support promised commercial rollouts as early as the second half of 2018? Serge Willenegger, Qualcomm SVP and GM of 4G/5G and Industrial IoT took stock during a recent media and analyst event at the company’s San Diego headquarters.“The bottomline is…5G, as we have it defined in the first wave, is very relevant to trends we’re seeing in the consumer space. We’re pretty confident that the adoption is going to come as soon as we put this capability in the hands of the user and the ecosystem around it.  We have use case, we have network, we have silicon, we will have devices.”In December the 3GPP finalized the non-standalone 5G NR standard, which uses the LTE core and radio networks along with a 5G carrier. When the standard-setting body adopted the standard at a meeting in Portugal, TSG RAN Chairman Balazs Bertenyi described the non-standalone variant as the “first drop” of the complete 5G NR standard and described it as “primarily guided by the early adopters, by the early deployment plans of operators in different regions and those early deployment plans really call for a mobile broadband boost.” 5G contemplates three primary use cases, and Bertenyi called out the one poised to come to market first–enhanced mobile broadband. The other two primary use cases are massive support for the internet of things and mission critical communications that take advantage of the ultra-low-latency and high-capacity 5G will provide. Ahead of 5G, operators are deploying LTE Advanced Pro features to provide gigabit-class LTE networks; this will provide a surround for early 5G deployments so users can have a relatively consistent experience as they move in and out of 5G hot spots.To get an idea of the vendor excitement around the prospect of starting to sell 5G NR equipment at scale, consider that in the little more than a month since 3GPP’s Dec. 21 adoption, both Ericsson and Nokia have announced end-to-end product support.Nokia’s Future X architecture, along with ReefShark chipsets, will support early operator deployments, as will Ericsson’s new release, which also notes that Ericsson equipment made from 2015 and forward can be upgraded to NSA 5G NR with a software installation.Qualcomm announced this week that its X50 modem will be used by more than a dozen device OEMs to bring the smartphone piece of the 5G equation to reality. This month the X50 modem supported 4.51 Gbps throughput using a millimeter wave radio link.Those OEMs are: ASUS, Fujitsu, hmd, HTC, Inseego, LG, NetComm Wireless, Netgear, OPPO, Sharp, Sierra Wireless, Sony, Telit, Vivo, WNC, Wingtech, mi and ZTE.Qualcomm is also working with a broad range of carrier partners on commercializing NSA 5G NR: AT&T, BT, China Telecom, China Mobile, China Unicom, Deutsche Telekom, KDDI, KT, LGU+, NTT DoCoMo, Orange, SingTel, SK Telecom, Sprint, Telstra, TIM, Verizon and Vodafone Group."
585,5,2018/02,RCR,ZTE launches end-to-end 5G network slicing solution,"ZTE has released what it claims to be the world’s first end-to-end 5G network slicing solution. ZTE highlighted solution is the key to the 5G network as it allows the resource of a physical network to be flexibly allocated into multiple virtualized network slices in order to adapt to the needs of different industrial services, such as industrial control, automatic driving, intelligent power grid and remote medical treatment.ZTE’s solution is an end-to-end, all cloud-based network slicing solution across 5G radio access network, core network and bearer network. The solution is based on a micro-service architecture and realizes the convergence of the unified air interface, the virtualized core network and the SDN-based bearer network.“The release of the 5G E2E network slicing solution is a key milestone towards the 5G commercialization. It not only provides an industrial leading implementation method of network slice, but also turns the network slice into an operational and valuable product for the vertical industry, inaugurating a new mode of the 5G network slice operation,” said You Yan, vice president at ZTE.ZTE is currently investing approximately $500 million per year in 5G research. The vendor has a team of more than 4,500 technicians devoted to 5G research.In 2017, ZTE partnered with over 20 mobile operators globally to carry out collaborations in the 5G field. These agreements included a deal with China Mobile to launch China’s first 5G pre-commercial base station. During 2017, ZTE also initiated a 5G field test with Japan’s SoftBank.The vendor has already launched a series of products for 5G commercial applications, including a 5G series of access equipment, diversified 5G bearing solutions, as well as a flexible 5G core networkIn related 5G news, Verizon, Samsung Electronics and Korean telecommunications firm KT have carried out a demonstration of Samsung 5G solutions and use cases, including a prototype 5G tablet device, and a live video call conducted over 5G between Minneapolis, US and Seoul, Korea.The involved firms said that the 5G international video connection, which featured Samsung’s 5G end-to-end (E2E) solutions in each location, served as an example of how use of commercial 5G mobile devices and connectivity is growing closer to reality.“By working closely with industry leaders like KT and Samsung, we are finally making 5G a reality,” said Ed Chan, SVP and chief technology architect, at Verizon. “Seeing Samsung’s 5G end-to-end solutions in action, including a working prototype 5G tablet, underscores how important our collaborative relationship has been in helping accelerate the availability of commercial 5G mobility for customers.”Samsung enabled the demonstration of 5G experiences by supplying network Infrastructure composed of 28GHz 5G access units, 5G home routers, virtualized RAN and virtualized core network, as well as the prototype 5G device. The proto-type tablet is capable of supporting data session handovers between 4G LTE and 5G and demonstrates advancements in chipset and antenna technology required to support future commercial devices.The three companies have been working on 5G research and development since 2015."
516,5,2018/02,RCR,How 5G NR interoperability testing is shaping commercialization,"With the non-standalone 5G New Radio (NR) specification approved by 3GPP in December 2017, the telecom ecosystem is rapidly conducting standard-compliant interoperability testing to prepare for commercialization as soon as the second-half of this year. The non-standalone 5G NR standard uses the LTE core and RAN with the addition to 5G component carrier whereas standalone 5G NR, set for standardization in June, has a new core and RAN.Early spec-based 5G deployments will leverage LTE investments to provide primarily enhanced mobile broadband services, as well as support for the booming internet of things. Once the standard was adopted at a meeting in Lisbon, Portugal, operators, vendors and device OEMs immediately got to work on interoperability testing to help ensure a rapid commercialization that can help them begin to return on the massive, and ongoing, investment in 5G. Let’s take a look at recent global 5G NR interoperability testing.Earlier this month, inside a Nokia facility in Murray Hill, N.J., the network infrastructure vendor worked with Verizon and Qualcomm to complete what is being billed as the first over-the-air call based on 3GPP’s non-standalone 5G New Radio specification and using licensed millimeter wave spectrum.Verizon, based on its acquisition of licenses previously held by XO Communications, has licensed millimeter wave spectrum holdings in the 28 GHz and 39 GHz bands. This test used 28 GHz spectrum, according to Verizon spokesman John O’Malley, and transmitted a 4K video stream. “With the bandwidth 5G provides on millimeter wave spectrum, we felt 4K video was the best application to showcase the technology versus an over-the-top voice call,” O’Malley said in a statement to RCR Wireless News.On the network side, the test used a Nokia AirScale baseband and radio, AirFrame server and AirScale Cloud RAN equipped with standard-compliant software. Qualcomm provided a prototype smartphone form factor device that supports millimeter wave spectrum, which the chipmaker debuted in September 2017.Verizon is planning to offer a standard-compliant 5G commercial service later this year. Building on tests conducted throughout 2017, Verizon is targeting the second half of this year to use fixed wireless to provide a residential enhanced mobile broadband service. Plans call for an initial deployment in Sacramento, Calif., with additional deployments in two to four more markets.As China’s state-owned telecom giants race to deploy 5G in the C-band spectrum (4 to 8 GHz), equipment-maker Huawei said in January it has completed the world’s first 5G NR interoperability and development testing based on the Release 15 standard with a commercial base station. The company said the test was based on the largest C-band cell bandwidth defined by the 5G NR standard.Huawei said it has been working on 5G with T-Mobile US parent Deutsche Telekom since 2015. In this test, its commercial 5G New Radio base station was used with Intel’s 5G New Radio mobile trial platform. Intel, Huawei and DT say they have jointly verified the fundamentals of the new 5G 3GPP NR standard, including new synchronization, coding, frame structure, and numerology components underlying the interconnection of the NR-compliant terminal and network.Intel VP Asha Keddy, the company’s VP for next generation and standards, said network testing in China typically occurs on a much bigger scale than in North America, with many trials addressing hundreds of sites. She expects China to roll out 5G in two rounds, first in the C-band and then in the millimeter wave bands that the North American operators are testing now.“China has publicly said it will be a world leader,” said Keddy, “The Chinese government has been very clear they want to lead.”Gearing up for larger-scale trials later this year, South Korean operator KT, working with compatriot network and device OEM and San Diego-based Qualcomm, is testing 5G NR in the 3.5 GHz and 28 GHz bands; the former is seen as a key global 5G roaming band, while the latter millimeter wave frequencies provides massive, hot spot-type capacity.Over-the-air testing, based on KT’s spectrum, Samsung base stations and prototype user equipment from Qualcomm, achieved multi-gigabit-per-second data throughput, according to KT.“This 5G NR trial will pave the way to a successful launch of 5G NR networks and mobile devices, which will market another technology breakthrough,” KT EVP and Head of Networking Strategy Seo Chang-Seok said. Qualcomm President Cristiano Amon added, “As the industry works toward the goal of commercial launches of 5G NR products and networks in 2019, close collaboration among global mobile industry leaders on testing and successful trials are necessary to validate the technologies and continue to build and improve our capabilities.”     "
504,5,2018/02,RCR,Ericsson releases spec-compliant 5G NR platform,"In December 2017, 3GPP finalized the non-standalone 5G New Radio (NR) specification, which uses the LTE radio and core network in tandem with a new 5G carriers. The standalone 5G NR specification, set to be finalized in mid-2018, will establish a new 5G NR core network. Operators eager to deploy a 5G service in 2019 are focused on NSA 5G NR and, as such, network infrastructure vendors worked quickly to release spec-compliant equipment following approval of the non-standalone standard.On Jan. 29 Nokia announced its Future X architecture, along with new chipsets, which includes updates to core, transport, radio and silicon products. Now, in the run-up to Mobile World Congress 2018, Nokia rival Ericsson is previewing its 5G NR platforms, which includes core, radio and software.Given the R&D spend that has gone into 5G, coupled with waning investment in LTE equipment and market share loss in mainland China, vendors and operator partners are eager to commercialize 5G services. NSA 5G NR compatible silicon and network infrastructure are ready to go, and device availability is expected in 2019, which highlights the desire for rapid network deployments. To facilitate this, Ericsson radio equipment from 2015 and forward can be updated to support 5G NR through an over-the-air software installation, which has big implications for time-to-market.“There is no need to rip and replace,” Ericsson EVP and Head of Business Area Networks Fredrik Jejdling said. “We have a long history of strong backwards compatibility and our products and software are built for evolution…Investments in Ericsson Radio System since 2015 will continue to bring operators value when the time is right to transition to 5G. Swisscom Head of Joint Mobile Group Daniel Staub said, “We can launch 5G services more efficiently…significantly boosting the long-term value of our network assets.”To support network densification efforts and complement its macro and micro cell offerings, Ericsson announced what it calls the “Street Macro…These radios will be on building facades with a smaller footprint but the necessary strength to secure network efficiency and coverage.”Ericsson also announced radios that support massive multiple-input, multiple-out (MIMO), which it has tested out with Sprint, which sees massive MIMO as central to its 5G plans.Furthermore, the company unveils new radio products supporting Massive MIMO technology. These products enable a smooth evolution from 4G to 5G and address the need for increased capacity, while simplifying use for wider adoption.  "
517,5,2018/02,RCR,"Test and Measurement. Keysight, Viavi deepen 5G testing relationships in China","Viavi Solutions said this week that it is collaborating with the China Mobile Research Institute on network slicing support for a 5G launch by the end of 2019, following “strategic meetings on 5G planning” in January between Madam Yang Zhiqiang, deputy general manager of CMRI, Viavi’s President and CEO Oleg Khaykin and Tom Fawcett, Viavi’s VP and GM of its lab and production business unit.CMRI is China Mobile’s technical research and standardization arm, and its work includes testing protocols for the carrier. Viavi is a preferred vendor of China Mobile and will be providing both hardware and software for China Mobile and equipment manufacturers to develop a Slicing Packet Network with FlexE interface, which is the technology that China Mobile favors for 5G transport and has asked the International Telecommunications Union to standardize. “In order to realize China Mobile’s vision of introducing 5G service by the end of 2019, principal technologies including [Slicing Packet Network] for transport must be standardized by the ITU-T,” said Khaykin in a statement. “We have advanced our test technology to meet this objective, and our solutions are ready to support the China Mobile ecosystem of partners to deliver interoperable network infrastructure.”Meanwhile, Keysight Technologies has officially joined China’s IMT-20202 Promotion Group (or 5G Promotion Group), the regional organization created in 2013 to focus China’s 5G efforts and technical trials. Keysight is the only international test and measurement company that has been recognized as a formal member of the 5G Promotion Group; the company has been active in supporting 5G testing in China for several years now, having made formal 5G testing relationships with groups such as China Mobile Research Institute early on.The 5G Promotion Group will be part of the 5G New Horizons Wireless Symposium with participants from 5G groups around the world; the event will be co-located with the 5G North America in Austin, Tex. in May.In other test news:–Anritsu announced that its 5G testing platform will support Qualcomm Technologies’ 5G chipset development, then promptly followed up on that news with a successful demonstration of 2 Gbps download speeds achieved  with a mobile test device outfitted with Qualcomm’s Snapdragon X24 LTE modem, via simulation of five component-carrier carrier aggregation, 4×4 multiple-input-multiple-output, and 256 QAM modulation (on all carriers). Anritsu said it will showcase the demo — which involved a multi-box set-up to simulate three contiguous LTE baseband cells on a single radio frequency carrier — in its booth at Mobile World Congress. –Viavi Solutions launched a new performance monitoring-as-a-service aimed at enterprises transitioning to the cloud, based on its Observer portfolio in network monitoring and diagnostics. ObserverLive is cloud-enabled and subscription-based, and also leverages the “virtual agents” that Viavi introduced in its Nitro real-time intelligence platform for service provider networks, to validate the performance of business applications.–Keysight Technologies received certification of its E6951A public safety answering point (PSAP) emulator from NavCert GmbH. As of April 1, all new vehicles in the European Union must provide eCall connectivity to alert authorities in the event of a crash, and the PSAP emulation is part of Keysight’s eCall testing solution.-Test equipment rental company Electro Rent is opening a new inventory and service center in New Jersey on Feb. 21 to serve customers in that state as well as Connecticut, New York and Pennsylvania.–Averna has a new platform for wideband radio frequency recording and playback of RF signals, with support for capturing and playing back up to 500 megahertz of spectrum between 9 kHz to 6 GHz. The RP-6500 can capture a variety of signals, but the company emphasized its capabilities for testing Global Navigation Satellite System signals.-The University of New Hampshire InterOperability Lab has expanded its Wi-Fi testing capabilities, buying equipment from Octoscope and setting up a webinar on March 6 to discuss its new testing services."
536,5,2018/02,Eletimes,MediaTek and China Mobile Announce Collaboration to Develop 5G Terminals,"MediaTek and China Mobile announced the launch of a joint R&D project on 5G terminals at the Mobile World Congress. The collaboration will encompass applications for 5G terminal form factors, technical solutions, testing and verification, and product research and development. The joint effort will accelerate the maturity of 5G chips and end devices for scale testing in 2018, preliminary rollout in 2019, and the commercial rollout targeted for 2020.MediaTek’s first-generation 5G baseband solution is based on the 3GPP Rel-15 5G NR standard, supporting New Radio (NR), sub-6GHz band, standalone (SA) and non-standalone (NSA) networks, high power user equipment (HPUE), and other key 5G technologies. MediaTek’s 5G solution also supports Millimeter Wave (mmWave) to meet the demands of local network operators around the globe.“MediaTek has made considerable progress having invested significant manpower and time in the 5G technology and product development,” said Kevin Jou, Corporate Senior Vice President and Chief Technology Officer of MediaTek. “Our joint 5G Terminal R&D project with China Mobile demonstrates that MediaTek is capable of meeting the requirements of one of the world’s largest operators. MediaTek products will greatly speed up the maturity and penetration of 5G ecosystems so consumers around the world can enjoy the convenience of 5G as soon as possible.”At MWC 2018, MediaTek is demonstrating the latest advances in 5G research and development, including the sub-6GHz prototype platform, mmWave antenna module, and advanced 5G NR technology. MediaTek’s 5G solution is not only suitable for smart phones but also can be used in a variety of terminal formats such as Internet-of-Things and modem modules. A wide range of applications based on 5G technology will make its way onto the market in a diverse portfolio of products."
670,6,2018/10,axios,Technology Tim Cook calls out Bloomberg News to retract Chinese spy chip piece,"Apple CEO Tim Cook denied allegations that the company fell victim to a hardware-based attack carried out by the Chinese government, and called on the publication, Bloomberg, to retract the story, according to an interview with BuzzFeed News.Why it matters: This is the first time Apple has called for a retraction of a news article based on the contents written about the company. Buzzfeed also details the Apple CEO's frustration with the publication, as Cook claims Bloomberg has ignored their accounts. “We turned the company upside down. Email searches, data center records, financial records, shipment records. We really forensically whipped through the company to dig very deep and each time we came back to the same conclusion: This did not happen. There's no truth to this.”— Apple CEO Tim Cook to Buzzfeed NewsSince Bloomberg's piece: Apple has sent a comment to Bloomberg to be included in the published piece claiming the story is inaccurate, that Apple has never found malicious chips and has not had any contact with the FBI regarding the subject matter.The tech company wrote an adamant and detailed company statement after the piece was published explaining each statement Apple claims as false. Apple sent a letter to U.S. Congress signed by its vice president of information security, George Stathakopoulos, that said the company is ""eager"" to share its side of the story, and if the story was true, ""it would rightly raise grave concerns.""Go deeper: Go deeper: Bloomberg's fraying ""secret chips"" storyScoop: Apple ratchets up denial on Bloomberg storyBloomberg: China bugged ethernet hardware, too"
666,6,2018/10,axios,World China reportedly spied on U.S. companies through secret microchips,"Amazon and Apple network servers may have been compromised by Chinese spy microchips, a Bloomberg Businessweek report claims.What happened: U.S. investigators found that microchips were installed in servers used by various companies while they were being manufactured in China. The goal, per Bloomberg, was ""long-term access to high-value corporate secrets and sensitive government networks.""The details: The discovery kicked off a government investigation which, after three years, is still going. No consumer data is believed to be compromised from the almost 30 companies that were affected.Supermicro, the U.S.-based company that assembles the affected servers, dominates the industry. While it assembles its products in the U.S., its core product, the motherboards, are manufactured in China. A former U.S. intelligence official told Bloomberg that attacking Supermicro ""is like attacking Windows. It's like attacking the whole world."" The other side: Amazon, Apple, and Supermicro all disputed the findings of Bloomberg's report.Read the responses that each company provided to Bloomberg.Amazon said in a release on Thursday: ""At no time, past or present, have we ever found any issues relating to modified hardware or malicious chips in SuperMicro motherboards in any Elemental or Amazon systems. ... There are so many inaccuracies in ‎this article as it relates to Amazon that they’re hard to count."""
665,6,2018/10,axios,World Mike Pence. .China wants a different American President.,"Vice President Mike Pence will lay out the Trump administration's case that China is ""meddling in America’s democracy"" in a speech this morning, according to excerpts of his prepared remarks.What to watch: Axios' Jonathan Swan reported recently that the Trump administration was planning an ""administration-wide"" anti-China campaign. This is part of that ongoing effort.Why it matters: President Trump raised eyebrows by declaring last week, without offering evidence, that China was meddling in the midterms. Pence is attempting to put meat on those bones, while laying out a broader case that Beijing is a threat to U.S. interests and a destabilizing force around the world. He'll also make an explicit comparison to Russian interference, saying: ""What the Russians are doing pales in comparison to what [China] is doing across this country.""Between the lines: This speech comes on a headline-packed day when it comes to Russian and Chinese hacking and intelligence activities. Russian spies attempted to hack the Netherlands-based global chemical weapons watchdog investigating the poisoning of ex-double agent Sergei Skripal and were subsequently kicked out of the country, Dutch authorities announced this morning. The Department of Justice then issued indictments against 7 Russian intelligence officers.Bloomberg reports that China used tiny microchips, installed in servers of some of America's largest companies, in an attempt to gain ""long-term access to high-value corporate secrets and sensitive government networks.""The big picture: Pence's speech matches warnings from intelligence officials and other experts that China is ramping up its intelligence activities and influence operations around the world. On election interference, though, Pence's case is less clear cut. He cites as an example of election interference the fact that China targeted tariffs at key midterm election states — the European Union and others did the same thing.Go deeper ... The view from Beijing: A coordinated propaganda attack against China"
664,6,2018/10,axios,"Technology Bloomberg. China bugged ethernet hardware, too","Following up on its controversial story accusing China of implanting chips into Supermicro server motherboards to spy on companies, Bloomberg now reports that a researcher found a different implant in an unnamed company's Supermicro system.The details:  Yossi Appleboum, co-CEO of Sepio Systems, claims to have found a hardware implant in the ""ethernet connector"" of a telecom company's Supermicro motherboard in August. He could not reveal to Bloomberg what company he found the implant in due to a non-disclosure agreement. The backdrop: Bloomberg's first story took flack after Homeland Security, the British cybersecurity agency NCSC, and the companies it named — Supermicro, Apple and Amazon — all denied the story. What the new story means: The latest story provides a new data point that Supermicro systems were involved in espionage. That provides some general support for the first story. It does not show evidence the implant in the first story existed, or that any of the narratives arround Apple and Amazon discovering that first implant in the first story were true. The new story is based on the experiences of a single person and the secrecy around the target makes it hard for a third party to verify. ""This would makes more sense in firmware than hardware,"" tweeted former NSA hacker Jake Williams, the founder of Rendition Infosec. It matters whether the spying tool is hardware or firmware. Firmware, the code embedded in physical devices, is easier to replace than hardware. And it's more likely that spies could tamper with firmware without the cooperation of a company like Supermicro than that they could slip a chip into the assembly of a motherboard."
663,6,2018/10,axios,Technology Go deeper. Bloomberg's fraying .secret chips. story,"Last Thursday Bloomberg reported that authorities were investigating Supermicro, which manufactures server motherboards, for shipping equipment implanted with chips that China could use to spy on users. The big picture: The piece was a bombshell, but a raft of vehement denials from everyone involved — including Apple and Amazon, which Bloomberg claimed discovered the secret chips in their own servers — has made the story increasingly hard to believe. Why it matters: If the piece is a mistake, it is not a small one. Shares in Supermicro stock dropped more than 50% after the story, wiping away nearly $600 million in market cap. But this isn’t just about one firm’s fortunes — the kind of sabotage described in the story, if real, could compromise major institutions. Supermicro products — and the web and cloud services fueled by them — are used by defense, banks, hospitals and other groups.A state election official who spoke to Codebook was concerned that state accounts might have been made vulnerable to attack.It's hard to believe that Amazon, Apple and Supermicro are all fabricating their emphatic denials of the Bloomberg story. Some users dismissed the denials on Twitter, declaring “I can’t trust corporations” — a distrust that many tech companies have brought upon themselves.But lawyers who spoke to Codebook said the detailed denials wouldn’t just be a public relations issue if incorrect or fudged. “The companies [would] risk enforcement by the FTC for engaging in a deceptive act that is likely to harm consumers,” emailed David Vladeck, Georgetown professor and former head of the Federal Trade Commission’s Bureau of Consumer Protection, adding, “I am strongly disinclined to think they are lying.”Apple would only have compounded its woes Monday by repeating its claims in a letter to two congressional committees. Homeland Security and the British cybersecurity office, the National Cyber Security Centre also denied knowledge of Bloomberg’s claims. The big question: Flustered cybersecurity pros have been left wondering how much of the story is accurate. The expert consensus is that it's more likely that Bloomberg is wrong than that the companies and government agencies are lying. One key voice disapproving of the piece is security researcher Joe FitzPatrick, who is quoted in the story. According to the Risky Business podcast, FitzPatrick says he emailed Bloomberg before the article was published that their story ""didn't make sense.""Bloomberg noted in a statement sent to Codebook Tuesday that Joe FitzPatrick had no direct knowledge that the story was incorrect. ""The specific ways the implant worked were described, confirmed, and elaborated on by our primary sources who have direct knowledge of the compromised Supermicro hardware. Joe FitzPatrick was not one of these 17 individual primary sources that included company insiders and government officials, and his direct quote in the story describes a hypothetical example of how a hardware attack might play out, as the story makes clear.""Early Friday, one lawmaker’s office hinted to Codebook that Bloomberg's article might be accurate — but backtracked later in the day. Also on Friday, Sen. Gary Peters (Mich.) sent a letter to Secretary of Defense Jim Mattis asking about armed forces’ knowledge and exposure.Our thought bubble: It’s possible that well-meaning sources confused malware Apple reportedly found in Supermicro firmware with a hardware-based espionage campaign. The two are not equivalent — the firmware problem was quickly dealt with. Glass houses disclaimer: Reporters make mistakes. Codebook makes mistakes. Sources are sometimes wrong. And good journalism often necessitates anonymous sources. Editor's note: This story has been updated with new comment from Bloomberg."
